TUR,1996,0.75,0.9,74.0,0.55
TKM,1996,1.0,1.0,84.0,1.0
TUV,1996,0.0,0.0,0.0,0.0535269626564161
UGA,1996,0.7,0.75,38.0,0.15
UKR,1996,0.6,0.45,39.0,0.4
ARE,1996,1.0,1.0,76.0,1.0
GBR,1996,0.35,0.2,22.0,0.35
USA,1996,0.1,0.1,14.0,0.3
URY,1996,0.5,0.5,25.0,0.25
UZB,1996,1.0,1.0,75.0,1.0
VUT,1996,0.85,0.75,42.0,0.5
VEN,1996,0.5,0.5,31.0,0.35
VNM,1996,1.0,1.0,68.0,0.5
